category,condition,signed_alpha,target_prop,seed
JUDGE,JUDGE_pos_0.5,0.5,0.0977443609022556,2809
JUDGE,JUDGE_pos_0.5,0.5,0.1152647975077881,2810
JUDGE,JUDGE_pos_0.5,0.5,0.1025641025641025,3801
JUDGE,JUDGE_pos_0.5,0.5,0.0763358778625954,3802
JUDGE,JUDGE_pos_0.5,0.5,0.0848214285714285,3803
JUDGE,JUDGE_pos_0.5,0.5,0.073015873015873,3804
JUDGE,JUDGE_pos_0.5,0.5,0.0530035335689045,3805
JUDGE,JUDGE_pos_0.5,0.5,0.077490774907749,3806
JUDGE,JUDGE_pos_0.5,0.5,0.0562913907284768,3807
JUDGE,JUDGE_pos_0.5,0.5,0.0952380952380952,3808
JUDGE,JUDGE_pos_0.5,0.5,0.0897009966777408,3809
JUDGE,JUDGE_pos_0.5,0.5,0.0504587155963302,3810
JUDGE,JUDGE_pos_0.5,0.5,0.1904761904761904,4801
JUDGE,JUDGE_pos_0.5,0.5,0.0508474576271186,4802
JUDGE,JUDGE_pos_0.5,0.5,0.1104651162790697,4803
JUDGE,JUDGE_pos_0.5,0.5,0.100418410041841,4804
JUDGE,JUDGE_pos_0.5,0.5,0.064516129032258,4805
JUDGE,JUDGE_pos_0.5,0.5,0.089430894308943,4806
JUDGE,JUDGE_pos_0.5,0.5,0.0,4807
JUDGE,JUDGE_pos_0.5,0.5,0.0895522388059701,4808
JUDGE,JUDGE_pos_0.5,0.5,0.0886699507389162,4809
JUDGE,JUDGE_pos_0.5,0.5,0.1966666666666666,4810
JUDGE,JUDGE_pos_1.0,1.0,0.0344827586206896,1801
JUDGE,JUDGE_pos_1.0,1.0,0.0797101449275362,1802
JUDGE,JUDGE_pos_1.0,1.0,0.1477272727272727,1803
JUDGE,JUDGE_pos_1.0,1.0,0.1134969325153374,1804
JUDGE,JUDGE_pos_1.0,1.0,0.0963302752293578,1805
JUDGE,JUDGE_pos_1.0,1.0,0.0723684210526315,1806
JUDGE,JUDGE_pos_1.0,1.0,0.0961538461538461,1807
JUDGE,JUDGE_pos_1.0,1.0,0.0985915492957746,1808
JUDGE,JUDGE_pos_1.0,1.0,0.1129707112970711,1809
JUDGE,JUDGE_pos_1.0,1.0,0.1808510638297872,1810
JUDGE,JUDGE_pos_1.0,1.0,0.071917808219178,2801
JUDGE,JUDGE_pos_1.0,1.0,0.135048231511254,2802
JUDGE,JUDGE_pos_1.0,1.0,0.2233333333333333,2803
JUDGE,JUDGE_pos_1.0,1.0,0.0932944606413994,2804
JUDGE,JUDGE_pos_1.0,1.0,0.053639846743295,2805
JUDGE,JUDGE_pos_1.0,1.0,0.1291866028708134,2806
JUDGE,JUDGE_pos_1.0,1.0,0.1423220973782771,2807
JUDGE,JUDGE_pos_1.0,1.0,0.1337792642140468,2808
JUDGE,JUDGE_pos_1.0,1.0,0.146875,2809
JUDGE,JUDGE_pos_1.0,1.0,0.15625,2810
JUDGE,JUDGE_pos_1.0,1.0,0.090497737556561,3801
JUDGE,JUDGE_pos_1.0,1.0,0.1075949367088607,3802
JUDGE,JUDGE_pos_1.0,1.0,0.1829268292682926,3803
JUDGE,JUDGE_pos_1.0,1.0,0.1279761904761904,3804
JUDGE,JUDGE_pos_1.0,1.0,0.15,3805
JUDGE,JUDGE_pos_1.0,1.0,0.0958904109589041,3806
JUDGE,JUDGE_pos_1.0,1.0,0.0981132075471698,3807
JUDGE,JUDGE_pos_1.0,1.0,0.1377551020408163,3808
JUDGE,JUDGE_pos_1.0,1.0,0.1138211382113821,3809
JUDGE,JUDGE_pos_1.0,1.0,0.0597014925373134,3810
JUDGE,JUDGE_pos_1.0,1.0,0.072,4801
JUDGE,JUDGE_pos_1.0,1.0,0.1585365853658536,4802
JUDGE,JUDGE_pos_1.0,1.0,0.1818181818181818,4803
JUDGE,JUDGE_pos_1.0,1.0,0.0476190476190476,4804
JUDGE,JUDGE_pos_1.0,1.0,0.0,4805
JUDGE,JUDGE_pos_1.0,1.0,0.0898876404494382,4806
JUDGE,JUDGE_pos_1.0,1.0,0.0723684210526315,4807
JUDGE,JUDGE_pos_1.0,1.0,0.1206896551724138,4808
JUDGE,JUDGE_pos_1.0,1.0,0.1181434599156118,4809
JUDGE,JUDGE_pos_1.0,1.0,0.1481481481481481,4810
JUDGE,JUDGE_neg_0.5,-0.5,0.0905172413793103,1801
JUDGE,JUDGE_neg_0.5,-0.5,0.1149068322981366,1802
JUDGE,JUDGE_neg_0.5,-0.5,0.1630434782608695,1803
JUDGE,JUDGE_neg_0.5,-0.5,0.1383399209486166,1804
JUDGE,JUDGE_neg_0.5,-0.5,0.0952380952380952,1805
JUDGE,JUDGE_neg_0.5,-0.5,0.0914285714285714,1806
JUDGE,JUDGE_neg_0.5,-0.5,0.1228070175438596,1807
JUDGE,JUDGE_neg_0.5,-0.5,0.054054054054054,1808
JUDGE,JUDGE_neg_0.5,-0.5,0.0772727272727272,1809
JUDGE,JUDGE_neg_0.5,-0.5,0.2165354330708661,1810
JUDGE,JUDGE_neg_0.5,-0.5,0.0967741935483871,2801
JUDGE,JUDGE_neg_0.5,-0.5,0.1056910569105691,2802
JUDGE,JUDGE_neg_0.5,-0.5,0.0972222222222222,2803
JUDGE,JUDGE_neg_0.5,-0.5,0.0769230769230769,2804
JUDGE,JUDGE_neg_0.5,-0.5,0.0181818181818181,2805
JUDGE,JUDGE_neg_0.5,-0.5,0.1179775280898876,2806
JUDGE,JUDGE_neg_0.5,-0.5,0.0224719101123595,2807
JUDGE,JUDGE_neg_0.5,-0.5,0.0842105263157894,2808
JUDGE,JUDGE_neg_0.5,-0.5,0.099601593625498,2809
JUDGE,JUDGE_neg_0.5,-0.5,0.0,2810
JUDGE,JUDGE_neg_0.5,-0.5,0.0570652173913043,3801
JUDGE,JUDGE_neg_0.5,-0.5,0.1231884057971014,3802
JUDGE,JUDGE_neg_0.5,-0.5,0.043076923076923,3803
JUDGE,JUDGE_neg_0.5,-0.5,0.1,3804
JUDGE,JUDGE_neg_0.5,-0.5,0.1037735849056603,3805
JUDGE,JUDGE_neg_0.5,-0.5,0.0784313725490196,3806
JUDGE,JUDGE_neg_0.5,-0.5,0.0544747081712062,3807
JUDGE,JUDGE_neg_0.5,-0.5,0.0558823529411764,3808
JUDGE,JUDGE_neg_0.5,-0.5,0.0659025787965616,3809
JUDGE,JUDGE_neg_0.5,-0.5,0.0803571428571428,3810
JUDGE,JUDGE_neg_0.5,-0.5,0.0,4801
JUDGE,JUDGE_neg_0.5,-0.5,0.0,4802
JUDGE,JUDGE_neg_0.5,-0.5,0.0803571428571428,4803
JUDGE,JUDGE_neg_0.5,-0.5,0.0451388888888888,4804
JUDGE,JUDGE_neg_0.5,-0.5,0.0508474576271186,4805
JUDGE,JUDGE_neg_0.5,-0.5,0.0959409594095941,4806
JUDGE,JUDGE_neg_0.5,-0.5,0.1141868512110726,4807
JUDGE,JUDGE_neg_0.5,-0.5,0.1779935275080906,4808
JUDGE,JUDGE_neg_0.5,-0.5,0.0899470899470899,4809
JUDGE,JUDGE_neg_0.5,-0.5,0.0955882352941176,4810
JUDGE,JUDGE_neg_1.0,-1.0,0.0,1801
JUDGE,JUDGE_neg_1.0,-1.0,0.1491228070175438,1802
JUDGE,JUDGE_neg_1.0,-1.0,0.0547945205479452,1803
JUDGE,JUDGE_neg_1.0,-1.0,0.0719696969696969,1804
JUDGE,JUDGE_neg_1.0,-1.0,0.0924092409240924,1805
JUDGE,JUDGE_neg_1.0,-1.0,0.1459627329192546,1806
JUDGE,JUDGE_neg_1.0,-1.0,0.125,1807
JUDGE,JUDGE_neg_1.0,-1.0,0.1377049180327869,1808
JUDGE,JUDGE_neg_1.0,-1.0,0.0714285714285714,1809
JUDGE,JUDGE_neg_1.0,-1.0,0.1455696202531645,1810
JUDGE,JUDGE_neg_1.0,-1.0,0.0805084745762711,2801
JUDGE,JUDGE_neg_1.0,-1.0,0.0791788856304985,2802
JUDGE,JUDGE_neg_1.0,-1.0,0.0687960687960688,2803
JUDGE,JUDGE_neg_1.0,-1.0,0.0684039087947882,2804
JUDGE,JUDGE_neg_1.0,-1.0,0.0790273556231003,2805
JUDGE,JUDGE_neg_1.0,-1.0,0.1061224489795918,2806
JUDGE,JUDGE_neg_1.0,-1.0,0.1238532110091743,2807
JUDGE,JUDGE_neg_1.0,-1.0,0.170886075949367,2808
JUDGE,JUDGE_neg_1.0,-1.0,0.1,2809
JUDGE,JUDGE_neg_1.0,-1.0,0.0984126984126984,2810
JUDGE,JUDGE_neg_1.0,-1.0,0.0511182108626198,3801
JUDGE,JUDGE_neg_1.0,-1.0,0.0377358490566037,3802
JUDGE,JUDGE_neg_1.0,-1.0,0.0250783699059561,3803
JUDGE,JUDGE_neg_1.0,-1.0,0.1423728813559322,3804
JUDGE,JUDGE_neg_1.0,-1.0,0.2178988326848249,3805
JUDGE,JUDGE_neg_1.0,-1.0,0.032520325203252,3806
JUDGE,JUDGE_neg_1.0,-1.0,0.036144578313253,3807
JUDGE,JUDGE_neg_1.0,-1.0,0.0119521912350597,3808
JUDGE,JUDGE_neg_1.0,-1.0,0.0147058823529411,3809
JUDGE,JUDGE_neg_1.0,-1.0,0.0186915887850467,3810
JUDGE,JUDGE_neg_1.0,-1.0,0.0851063829787234,4801
JUDGE,JUDGE_neg_1.0,-1.0,0.1219512195121951,4802
JUDGE,JUDGE_neg_1.0,-1.0,0.1042471042471042,4803
JUDGE,JUDGE_neg_1.0,-1.0,0.132013201320132,4804
JUDGE,JUDGE_neg_1.0,-1.0,0.230392156862745,4805
JUDGE,JUDGE_neg_1.0,-1.0,0.1311475409836065,4806
JUDGE,JUDGE_neg_1.0,-1.0,0.084084084084084,4807
JUDGE,JUDGE_neg_1.0,-1.0,0.0989473684210526,4808
JUDGE,JUDGE_neg_1.0,-1.0,0.0714285714285714,4809
JUDGE,JUDGE_neg_1.0,-1.0,0.1081967213114754,4810
JUDGE,JUDGE_neg_2.0,-2.0,0.0,1801
JUDGE,JUDGE_neg_2.0,-2.0,0.0151975683890577,1802
JUDGE,JUDGE_neg_2.0,-2.0,0.0666666666666666,1803
JUDGE,JUDGE_neg_2.0,-2.0,0.0,1804
JUDGE,JUDGE_neg_2.0,-2.0,0.0869565217391304,1805
JUDGE,JUDGE_neg_2.0,-2.0,0.0,1806
JUDGE,JUDGE_neg_2.0,-2.0,0.0,1807
JUDGE,JUDGE_neg_2.0,-2.0,0.0,1808
JUDGE,JUDGE_neg_2.0,-2.0,0.0111111111111111,1809
JUDGE,JUDGE_neg_2.0,-2.0,0.0033898305084745,1810
JUDGE,JUDGE_neg_2.0,-2.0,0.1398601398601398,2801
JUDGE,JUDGE_neg_2.0,-2.0,0.0679611650485436,2802
JUDGE,JUDGE_neg_2.0,-2.0,0.0881057268722467,2803
JUDGE,JUDGE_neg_2.0,-2.0,0.7194244604316546,2804
JUDGE,JUDGE_neg_2.0,-2.0,0.0,2805
JUDGE,JUDGE_neg_2.0,-2.0,0.0,2806
JUDGE,JUDGE_neg_2.0,-2.0,0.0,2807
JUDGE,JUDGE_neg_2.0,-2.0,0.3878205128205128,2808
JUDGE,JUDGE_neg_2.0,-2.0,0.0,2809
JUDGE,JUDGE_neg_2.0,-2.0,0.2188679245283019,2810
JUDGE,JUDGE_neg_2.0,-2.0,0.0,3801
JUDGE,JUDGE_neg_2.0,-2.0,0.0,3802
JUDGE,JUDGE_neg_2.0,-2.0,0.1269841269841269,3803
JUDGE,JUDGE_neg_2.0,-2.0,0.0,3804
JUDGE,JUDGE_neg_2.0,-2.0,0.3268292682926829,3805
JUDGE,JUDGE_neg_2.0,-2.0,0.1707988980716253,3806
JUDGE,JUDGE_neg_2.0,-2.0,0.0112359550561797,3807
JUDGE,JUDGE_neg_2.0,-2.0,0.1351351351351351,3808
JUDGE,JUDGE_neg_2.0,-2.0,0.2774869109947644,3809
JUDGE,JUDGE_neg_2.0,-2.0,0.7671232876712328,3810
JUDGE,JUDGE_neg_2.0,-2.0,0.0122448979591836,4801
JUDGE,JUDGE_neg_2.0,-2.0,0.0185873605947955,4802
JUDGE,JUDGE_neg_2.0,-2.0,0.0076923076923076,4803
JUDGE,JUDGE_neg_2.0,-2.0,0.0727969348659003,4804
JUDGE,JUDGE_neg_2.0,-2.0,0.02,4805
JUDGE,JUDGE_neg_2.0,-2.0,0.0301724137931034,4806
JUDGE,JUDGE_neg_2.0,-2.0,0.0,4807
JUDGE,JUDGE_neg_2.0,-2.0,0.0,4808
JUDGE,JUDGE_neg_2.0,-2.0,0.0,4809
JUDGE,JUDGE_neg_2.0,-2.0,0.0,4810
MONITOR,baseline,0.0,0.0265151515151515,1801
MONITOR,baseline,0.0,0.0298507462686567,1802
MONITOR,baseline,0.0,0.0094339622641509,1803
MONITOR,baseline,0.0,0.02,1804
MONITOR,baseline,0.0,0.019108280254777,1805
MONITOR,baseline,0.0,0.012539184952978,1806
MONITOR,baseline,0.0,0.0208333333333333,1807
MONITOR,baseline,0.0,0.0210970464135021,1808
MONITOR,baseline,0.0,0.0127659574468085,1809
MONITOR,baseline,0.0,0.03,1810
MONITOR,baseline,0.0,0.0060240963855421,2801
MONITOR,baseline,0.0,0.032258064516129,2802
MONITOR,baseline,0.0,0.0,2803
MONITOR,baseline,0.0,0.0263157894736842,2804
MONITOR,baseline,0.0,0.0,2805
MONITOR,baseline,0.0,0.0037037037037037,2806
MONITOR,baseline,0.0,0.0267379679144385,2807
MONITOR,baseline,0.0,0.0256410256410256,2808
MONITOR,baseline,0.0,0.0146198830409356,2809
MONITOR,baseline,0.0,0.0151515151515151,2810
MONITOR,baseline,0.0,0.0373443983402489,3801
MONITOR,baseline,0.0,0.0269230769230769,3802
MONITOR,baseline,0.0,0.0038167938931297,3803
MONITOR,baseline,0.0,0.0276679841897233,3804
MONITOR,baseline,0.0,0.0082304526748971,3805
MONITOR,baseline,0.0,0.0294117647058823,3806
MONITOR,baseline,0.0,0.0396825396825396,3807
MONITOR,baseline,0.0,0.0108695652173913,3808
MONITOR,baseline,0.0,0.0392156862745098,3809
MONITOR,baseline,0.0,0.026431718061674,3810
MONITOR,baseline,0.0,0.0576923076923076,4801
MONITOR,baseline,0.0,0.0111111111111111,4802
MONITOR,baseline,0.0,0.0,4803
MONITOR,baseline,0.0,0.048780487804878,4804
MONITOR,baseline,0.0,0.0285714285714285,4805
MONITOR,baseline,0.0,0.0148148148148148,4806
MONITOR,baseline,0.0,0.0149253731343283,4807
MONITOR,baseline,0.0,0.0579710144927536,4808
MONITOR,baseline,0.0,0.0352422907488986,4809
MONITOR,baseline,0.0,0.0064102564102564,4810
MONITOR,MONITOR_pos_0.5,0.5,0.0350877192982456,1801
MONITOR,MONITOR_pos_0.5,0.5,0.0240963855421686,1802
MONITOR,MONITOR_pos_0.5,0.5,0.032258064516129,1803
MONITOR,MONITOR_pos_0.5,0.5,0.0481927710843373,1804
MONITOR,MONITOR_pos_0.5,0.5,0.03125,1805
MONITOR,MONITOR_pos_0.5,0.5,0.0352941176470588,1806
MONITOR,MONITOR_pos_0.5,0.5,0.081967213114754,1807
MONITOR,MONITOR_pos_0.5,0.5,0.0769230769230769,1808
MONITOR,MONITOR_pos_0.5,0.5,0.0625,1809
MONITOR,MONITOR_pos_0.5,0.5,0.0263157894736842,1810
MONITOR,MONITOR_pos_0.5,0.5,0.0108108108108108,2801
MONITOR,MONITOR_pos_0.5,0.5,0.0282131661442006,2802
MONITOR,MONITOR_pos_0.5,0.5,0.0815602836879432,2803
MONITOR,MONITOR_pos_0.5,0.5,0.0404858299595141,2804
MONITOR,MONITOR_pos_0.5,0.5,0.124,2805
MONITOR,MONITOR_pos_0.5,0.5,0.16015625,2806
MONITOR,MONITOR_pos_0.5,0.5,0.0383386581469648,2807
MONITOR,MONITOR_pos_0.5,0.5,0.0824742268041237,2808
MONITOR,MONITOR_pos_0.5,0.5,0.037593984962406,2809
MONITOR,MONITOR_pos_0.5,0.5,0.0423728813559322,2810
MONITOR,MONITOR_pos_0.5,0.5,0.0,3801
MONITOR,MONITOR_pos_0.5,0.5,0.1370716510903426,3802
MONITOR,MONITOR_pos_0.5,0.5,0.0364583333333333,3803
MONITOR,MONITOR_pos_0.5,0.5,0.0355731225296442,3804
MONITOR,MONITOR_pos_0.5,0.5,0.0595611285266457,3805
MONITOR,MONITOR_pos_0.5,0.5,0.087378640776699,3806
MONITOR,MONITOR_pos_0.5,0.5,0.0582959641255605,3807
MONITOR,MONITOR_pos_0.5,0.5,0.0497737556561085,3808
MONITOR,MONITOR_pos_0.5,0.5,0.0634920634920634,3809
MONITOR,MONITOR_pos_0.5,0.5,0.1649122807017544,3810
MONITOR,MONITOR_pos_0.5,0.5,0.0660377358490566,4801
MONITOR,MONITOR_pos_0.5,0.5,0.0524475524475524,4802
MONITOR,MONITOR_pos_0.5,0.5,0.0789473684210526,4803
MONITOR,MONITOR_pos_0.5,0.5,0.06,4804
MONITOR,MONITOR_pos_0.5,0.5,0.1041666666666666,4805
MONITOR,MONITOR_pos_0.5,0.5,0.0614525139664804,4806
MONITOR,MONITOR_pos_0.5,0.5,0.0216606498194945,4807
MONITOR,MONITOR_pos_0.5,0.5,0.0206896551724137,4808
MONITOR,MONITOR_pos_0.5,0.5,0.0208333333333333,4809
MONITOR,MONITOR_pos_0.5,0.5,0.1168384879725085,4810
MONITOR,MONITOR_pos_1.0,1.0,0.0302013422818791,1801
MONITOR,MONITOR_pos_1.0,1.0,0.0406976744186046,1802
MONITOR,MONITOR_pos_1.0,1.0,0.0317460317460317,1803
MONITOR,MONITOR_pos_1.0,1.0,0.0666666666666666,1804
MONITOR,MONITOR_pos_1.0,1.0,0.0423728813559322,1805
MONITOR,MONITOR_pos_1.0,1.0,0.0292682926829268,1806
MONITOR,MONITOR_pos_1.0,1.0,0.0585585585585585,1807
MONITOR,MONITOR_pos_1.0,1.0,0.0,1808
MONITOR,MONITOR_pos_1.0,1.0,0.0857142857142857,1809
MONITOR,MONITOR_pos_1.0,1.0,0.0416666666666666,1810
MONITOR,MONITOR_pos_1.0,1.0,0.0359712230215827,2801
MONITOR,MONITOR_pos_1.0,1.0,0.0539215686274509,2802
MONITOR,MONITOR_pos_1.0,1.0,0.0253623188405797,2803
MONITOR,MONITOR_pos_1.0,1.0,0.4129353233830846,2804
MONITOR,MONITOR_pos_1.0,1.0,0.0630914826498422,2805
MONITOR,MONITOR_pos_1.0,1.0,0.0436681222707423,2806
MONITOR,MONITOR_pos_1.0,1.0,0.0119047619047619,2807
MONITOR,MONITOR_pos_1.0,1.0,0.0946969696969697,2808
MONITOR,MONITOR_pos_1.0,1.0,0.1030534351145038,2809
MONITOR,MONITOR_pos_1.0,1.0,0.05,2810
MONITOR,MONITOR_pos_1.0,1.0,0.0553359683794466,3801
MONITOR,MONITOR_pos_1.0,1.0,0.1116504854368932,3802
MONITOR,MONITOR_pos_1.0,1.0,0.111587982832618,3803
MONITOR,MONITOR_pos_1.0,1.0,0.0318181818181818,3804
MONITOR,MONITOR_pos_1.0,1.0,0.0176211453744493,3805
MONITOR,MONITOR_pos_1.0,1.0,0.1919642857142857,3806
MONITOR,MONITOR_pos_1.0,1.0,0.024390243902439,3807
MONITOR,MONITOR_pos_1.0,1.0,0.0609756097560975,3808
MONITOR,MONITOR_pos_1.0,1.0,0.0375586854460093,3809
MONITOR,MONITOR_pos_1.0,1.0,0.0421455938697318,3810
MONITOR,MONITOR_pos_1.0,1.0,0.0694006309148265,4801
MONITOR,MONITOR_pos_1.0,1.0,0.0798479087452471,4802
MONITOR,MONITOR_pos_1.0,1.0,0.0716723549488054,4803
MONITOR,MONITOR_pos_1.0,1.0,0.0627615062761506,4804
MONITOR,MONITOR_pos_1.0,1.0,0.0,4805
MONITOR,MONITOR_pos_1.0,1.0,0.02,4806
MONITOR,MONITOR_pos_1.0,1.0,0.1081081081081081,4807
MONITOR,MONITOR_pos_1.0,1.0,0.031055900621118,4808
MONITOR,MONITOR_pos_1.0,1.0,0.0930232558139534,4809
MONITOR,MONITOR_pos_1.0,1.0,0.0392156862745098,4810
MONITOR,MONITOR_neg_0.5,-0.5,0.028125,1801
MONITOR,MONITOR_neg_0.5,-0.5,0.02,1802
MONITOR,MONITOR_neg_0.5,-0.5,0.039647577092511,1803
MONITOR,MONITOR_neg_0.5,-0.5,0.0222222222222222,1804
MONITOR,MONITOR_neg_0.5,-0.5,0.0188679245283018,1805
MONITOR,MONITOR_neg_0.5,-0.5,0.0333333333333333,1806
MONITOR,MONITOR_neg_0.5,-0.5,0.0396825396825396,1807
MONITOR,MONITOR_neg_0.5,-0.5,0.0691823899371069,1808
MONITOR,MONITOR_neg_0.5,-0.5,0.053030303030303,1809
MONITOR,MONITOR_neg_0.5,-0.5,0.0365853658536585,1810
MONITOR,MONITOR_neg_0.5,-0.5,0.0306122448979591,2801
MONITOR,MONITOR_neg_0.5,-0.5,0.0206185567010309,2802
MONITOR,MONITOR_neg_0.5,-0.5,0.0037878787878787,2803
MONITOR,MONITOR_neg_0.5,-0.5,0.0095238095238095,2804
MONITOR,MONITOR_neg_0.5,-0.5,0.0142857142857142,2805
MONITOR,MONITOR_neg_0.5,-0.5,0.0384615384615384,2806
MONITOR,MONITOR_neg_0.5,-0.5,0.0414937759336099,2807
MONITOR,MONITOR_neg_0.5,-0.5,0.0034602076124567,2808
MONITOR,MONITOR_neg_0.5,-0.5,0.0241935483870967,2809
MONITOR,MONITOR_neg_0.5,-0.5,0.0,2810
MONITOR,MONITOR_neg_0.5,-0.5,0.0112676056338028,3801
MONITOR,MONITOR_neg_0.5,-0.5,0.0074906367041198,3802
MONITOR,MONITOR_neg_0.5,-0.5,0.0173160173160173,3803
MONITOR,MONITOR_neg_0.5,-0.5,0.0176056338028169,3804
MONITOR,MONITOR_neg_0.5,-0.5,0.0184049079754601,3805
MONITOR,MONITOR_neg_0.5,-0.5,0.0177514792899408,3806
MONITOR,MONITOR_neg_0.5,-0.5,0.0035714285714285,3807
MONITOR,MONITOR_neg_0.5,-0.5,0.0032894736842105,3808
MONITOR,MONITOR_neg_0.5,-0.5,0.0131233595800524,3809
MONITOR,MONITOR_neg_0.5,-0.5,0.0389105058365758,3810
MONITOR,MONITOR_neg_0.5,-0.5,0.0153846153846153,4801
MONITOR,MONITOR_neg_0.5,-0.5,0.0147058823529411,4802
MONITOR,MONITOR_neg_0.5,-0.5,0.0222222222222222,4803
MONITOR,MONITOR_neg_0.5,-0.5,0.0047393364928909,4804
MONITOR,MONITOR_neg_0.5,-0.5,0.0047169811320754,4805
MONITOR,MONITOR_neg_0.5,-0.5,0.0,4806
MONITOR,MONITOR_neg_0.5,-0.5,0.0144927536231884,4807
MONITOR,MONITOR_neg_0.5,-0.5,0.01,4808
MONITOR,MONITOR_neg_0.5,-0.5,0.0477941176470588,4809
MONITOR,MONITOR_neg_0.5,-0.5,0.0032679738562091,4810
MONITOR,MONITOR_neg_1.0,-1.0,0.0252100840336134,1801
MONITOR,MONITOR_neg_1.0,-1.0,0.0,1802
MONITOR,MONITOR_neg_1.0,-1.0,0.0398230088495575,1803
MONITOR,MONITOR_neg_1.0,-1.0,0.0,1804
MONITOR,MONITOR_neg_1.0,-1.0,0.1071428571428571,1805
MONITOR,MONITOR_neg_1.0,-1.0,0.0114942528735632,1806
MONITOR,MONITOR_neg_1.0,-1.0,0.074074074074074,1807
MONITOR,MONITOR_neg_1.0,-1.0,0.032258064516129,1808
MONITOR,MONITOR_neg_1.0,-1.0,0.0588235294117647,1809
MONITOR,MONITOR_neg_1.0,-1.0,0.0,1810
MONITOR,MONITOR_neg_1.0,-1.0,0.0072992700729927,2801
MONITOR,MONITOR_neg_1.0,-1.0,0.0,2802
MONITOR,MONITOR_neg_1.0,-1.0,0.025,2803
MONITOR,MONITOR_neg_1.0,-1.0,0.0271317829457364,2804
MONITOR,MONITOR_neg_1.0,-1.0,0.0040485829959514,2805
MONITOR,MONITOR_neg_1.0,-1.0,0.0,2806
MONITOR,MONITOR_neg_1.0,-1.0,0.0,2807
MONITOR,MONITOR_neg_1.0,-1.0,0.0,2808
MONITOR,MONITOR_neg_1.0,-1.0,0.0,2809
MONITOR,MONITOR_neg_1.0,-1.0,0.002680965147453,2810
MONITOR,MONITOR_neg_1.0,-1.0,0.0185185185185185,3801
MONITOR,MONITOR_neg_1.0,-1.0,0.0198019801980198,3802
MONITOR,MONITOR_neg_1.0,-1.0,0.0,3803
MONITOR,MONITOR_neg_1.0,-1.0,0.0235294117647058,3804
MONITOR,MONITOR_neg_1.0,-1.0,0.0,3805
MONITOR,MONITOR_neg_1.0,-1.0,0.0175438596491228,3806
MONITOR,MONITOR_neg_1.0,-1.0,0.018450184501845,3807
MONITOR,MONITOR_neg_1.0,-1.0,0.0681818181818181,3808
MONITOR,MONITOR_neg_1.0,-1.0,0.0111524163568773,3809
MONITOR,MONITOR_neg_1.0,-1.0,0.0,3810
MONITOR,MONITOR_neg_1.0,-1.0,0.017910447761194,4801
MONITOR,MONITOR_neg_1.0,-1.0,0.0,4802
MONITOR,MONITOR_neg_1.0,-1.0,0.1384615384615384,4803
MONITOR,MONITOR_neg_1.0,-1.0,0.0110192837465564,4804
MONITOR,MONITOR_neg_1.0,-1.0,0.003030303030303,4805
MONITOR,MONITOR_neg_1.0,-1.0,0.0288461538461538,4806
MONITOR,MONITOR_neg_1.0,-1.0,0.0,4807
MONITOR,MONITOR_neg_1.0,-1.0,0.029090909090909,4808
MONITOR,MONITOR_neg_1.0,-1.0,0.0375,4809
MONITOR,MONITOR_neg_1.0,-1.0,0.015625,4810
PLAN,baseline,0.0,0.0227272727272727,1801
PLAN,baseline,0.0,0.0149253731343283,1802
PLAN,baseline,0.0,0.0471698113207547,1803
PLAN,baseline,0.0,0.05,1804
PLAN,baseline,0.0,0.0350318471337579,1805
PLAN,baseline,0.0,0.0282131661442006,1806
PLAN,baseline,0.0,0.0625,1807
PLAN,baseline,0.0,0.0126582278481012,1808
PLAN,baseline,0.0,0.0170212765957446,1809
PLAN,baseline,0.0,0.05,1810
PLAN,baseline,0.0,0.0150602409638554,2801
PLAN,baseline,0.0,0.0483870967741935,2802
PLAN,baseline,0.0,0.0204081632653061,2803
PLAN,baseline,0.0,0.0263157894736842,2804
PLAN,baseline,0.0,0.102803738317757,2805
PLAN,baseline,0.0,0.0259259259259259,2806
PLAN,baseline,0.0,0.0588235294117647,2807
PLAN,baseline,0.0,0.032051282051282,2808
PLAN,baseline,0.0,0.0204678362573099,2809
PLAN,baseline,0.0,0.0606060606060606,2810
PLAN,baseline,0.0,0.0497925311203319,3801
PLAN,baseline,0.0,0.0461538461538461,3802
PLAN,baseline,0.0,0.0305343511450381,3803
PLAN,baseline,0.0,0.0474308300395256,3804
PLAN,baseline,0.0,0.074074074074074,3805
PLAN,baseline,0.0,0.0336134453781512,3806
PLAN,baseline,0.0,0.0595238095238095,3807
PLAN,baseline,0.0,0.0434782608695652,3808
PLAN,baseline,0.0,0.0784313725490196,3809
PLAN,baseline,0.0,0.052863436123348,3810
PLAN,baseline,0.0,0.048076923076923,4801
PLAN,baseline,0.0,0.0333333333333333,4802
PLAN,baseline,0.0,0.0277777777777777,4803
PLAN,baseline,0.0,0.08130081300813,4804
PLAN,baseline,0.0,0.019047619047619,4805
PLAN,baseline,0.0,0.037037037037037,4806
PLAN,baseline,0.0,0.0348258706467661,4807
PLAN,baseline,0.0,0.0231884057971014,4808
PLAN,baseline,0.0,0.0440528634361233,4809
PLAN,baseline,0.0,0.0448717948717948,4810
PLAN,PLAN_pos_0.5,0.5,0.0571428571428571,1801
PLAN,PLAN_pos_0.5,0.5,0.0760869565217391,1802
PLAN,PLAN_pos_0.5,0.5,0.081081081081081,1803
PLAN,PLAN_pos_0.5,0.5,0.2,1804
